798.906250;12.705253
797.733398;-217.431275
796.561523;-185.308996
795.388672;-65.887697
794.215820;-97.863933
793.041992;-249.187584
791.868164;-191.798744
790.694336;-140.913878
789.520508;-115.665849
788.345703;-67.065384
787.170898;117.690712
785.996094;-97.611507
784.821289;-70.348961
783.645508;-113.314094
782.469727;-77.637675
781.293945;-50.515443
780.118164;-61.684426
778.941406;-34.629034
777.764648;17.891071
776.586914;-3.942674
775.410156;-51.249761
774.232422;-104.927523
773.054688;-124.668995
771.875977;-8.654216
770.697266;-147.271030
769.518555;-160.754575
768.339844;41.983408
767.161133;75.044496
765.981445;36.057259
764.801758;-17.731355
763.621094;4.762514
762.441406;101.379488
761.260742;-30.705464
760.080078;-124.636604
758.898438;-87.352835
757.716797;72.609318
756.535156;-12.886849
755.353516;-68.738133
754.170898;-31.549174
752.988281;136.684773
751.805664;-14.270286
750.623047;-13.012716
749.439453;-115.286123
748.255859;-27.464645
747.072266;-13.607195
745.887695;6.569593
744.704102;-59.802568
743.518555;48.982586
742.333984;126.089145
741.148438;154.697419
739.962891;276.141685
738.777344;26.458997
737.591797;162.641118
736.405273;309.361673
735.218750;74.665236
734.032227;170.814612
732.844727;243.821174
731.657227;51.507424
730.469727;191.886488
729.281250;96.576205
728.093750;258.035868
726.905273;318.451586
725.715820;393.559686
724.527344;199.507631
723.337891;325.136758
722.148438;169.095963
720.958008;355.672352
719.768555;340.503624
718.578125;199.334896
717.386719;348.059727
716.196289;345.576551
715.004883;450.125600
713.813477;483.286955
712.622070;514.334052
711.429688;453.089156
710.237305;467.354027
709.044922;494.188233
707.851563;432.987283
706.658203;480.766802
705.464844;377.699641
704.271484;482.015292
703.077148;494.153209
701.882813;566.991321
700.688477;520.502286
699.494141;543.081609
698.298828;559.374799
697.103516;617.486350
695.907227;621.206298
694.711914;739.897926
693.515625;636.998734
692.319336;609.366143
691.122070;514.898592
689.925781;620.970102
688.727539;645.558214
687.530273;822.524257
686.333008;698.872135
685.134766;767.239544
683.935547;668.688985
682.737305;764.142331
681.538086;828.274390
680.338867;727.690627
679.139648;810.556083
677.939453;920.470368
676.739258;934.506722
675.539063;815.242295
674.338867;1006.282556
673.137695;1151.435122
671.936523;1007.225383
670.735352;1112.773456
669.533203;1145.461177
668.331055;1173.974095
667.128906;1179.599317
665.926758;1249.664968
664.723633;1161.742339
663.520508;1350.217169
662.316406;1501.209579
661.113281;1687.438316
659.909180;1628.560608
658.705078;1374.571573
657.500000;1730.884294
656.295898;1651.284906
655.090820;1824.810519
653.884766;2048.030467
652.679688;2057.571705
651.473633;2270.266263
650.267578;2402.030156
649.060547;2552.380965
647.853516;2831.099936
646.646484;2881.863829
645.439453;3222.493935
644.231445;3271.071304
643.023438;3688.026605
641.815430;3839.930147
640.607422;4144.846384
639.398438;4038.041919
638.189453;4313.819484
636.980469;4211.156620
635.770508;4313.151959
634.560547;4121.683430
633.350586;3973.685606
632.139648;3637.808874
630.928711;3266.984877
629.717773;3208.053459
628.506836;2965.461883
627.294922;2661.079293
626.083008;2581.697679
624.871094;2366.230127
623.659180;2231.279177
622.446289;2018.052836
621.233398;2161.479816
620.019531;1820.613827
618.806641;1813.634556
617.592773;1959.064466
616.377930;1641.131094
615.164063;1708.305144
613.949219;1503.773139
612.734375;1622.386642
611.518555;1471.455223
610.303711;1409.030641
609.087891;1457.668557
607.871094;1475.447100
606.655273;1361.680720
605.438477;1515.085238
604.221680;1376.709484
603.003906;1661.479237
601.786133;1420.465786
600.568359;1512.124212
599.350586;1314.355879
598.131836;1498.327781
596.914063;1399.119995
595.694336;1320.466896
594.475586;1344.371415
593.255859;1544.560113
592.036133;1476.172639
590.815430;1469.285166
589.595703;1310.809802
588.375000;1637.793423
587.154297;1571.490910
585.932617;1515.454022
584.710938;1549.492330
583.489258;1536.453489
582.267578;1445.684179
581.044922;1436.763503
579.822266;1577.108451
578.598633;1449.595002
577.375977;1510.163583
576.152344;1495.101304
574.928711;1588.312464
573.704102;1532.392764
572.479492;1454.037516
571.254883;1512.486957
570.030273;1526.008663
568.804688;1678.268651
567.579102;1491.834302
566.353516;1568.569875
565.127930;1553.517363
563.901367;1560.893561
562.674805;1454.137925
561.447266;1718.256310
560.219727;1625.771180
558.992188;1629.045816
557.764648;1642.498186
556.536133;1519.558955
555.307617;1779.275974
554.079102;1548.526195
552.850586;1566.047902
551.621094;1738.120389
550.391602;1910.110845
549.161133;1726.293685
547.931641;1855.527305
546.701172;1757.140807
545.469727;1723.801186
544.239258;1789.985978
543.007813;2012.472528
541.776367;2056.226656
540.543945;1939.639963
539.311523;1896.147022
538.079102;2130.565212
536.846680;2076.905277
535.613281;2053.681867
534.379883;2002.090291
533.146484;2242.337584
531.913086;2198.828040
530.678711;2252.563613
529.444336;2233.370476
528.208984;2226.332611
526.973633;2545.178536
525.738281;2529.973680
524.502930;2541.076441
523.266602;2693.760257
522.030273;2684.593486
520.793945;2845.255817
519.557617;3114.988461
518.320313;3002.666417
517.083008;3403.551404
515.844727;3283.133658
514.606445;3233.447356
513.368164;3139.368477
512.129883;3224.969284
510.890625;3139.005638
509.651367;2990.541994
508.412109;2811.891824
507.172852;2679.704546
505.932617;2670.554378
504.692383;2617.066318
503.451172;2551.511853
502.210938;2492.030629
500.968750;2390.280850
499.727539;2206.019354
498.486328;2354.012740
497.244141;2244.312766
496.000977;2255.395996
494.758789;2093.464577
493.515625;2146.811479
492.272461;2198.122247
491.028320;2106.676180
489.785156;2005.223277
488.541016;2036.433459
487.295898;2085.707118
486.051758;2020.478825
484.806641;2196.230023
483.560547;2233.383566
482.315430;2130.030272
481.069336;2331.711157
479.823242;2071.913528
478.576172;2121.089531
477.329102;2218.363191
476.082031;2127.158334
474.834961;2228.390001
473.586914;2199.335536
472.338867;2192.329898
471.090820;2225.378947
469.842773;2326.486592
468.593750;2303.437985
467.343750;2326.428442
466.094727;2255.369093
464.844727;2410.377127
463.594727;2385.326568
462.344727;2336.293586
461.093750;2541.141464
459.842773;2512.076257
458.591797;2520.984681
457.339844;2517.902872
456.087891;2359.056414
454.835938;2507.748042
453.583008;2376.921116
452.330078;2393.827587
451.077148;2330.921559
449.824219;2447.559477
448.570313;2406.603643
447.316406;2385.602889
446.062500;2384.542564
444.807617;2433.299621
443.552734;2462.109414
442.297852;2431.151627
441.041992;2459.946771
439.786133;2409.093478
438.530273;2312.485301
437.273438;2371.132007
436.017578;2453.623440
434.759766;2470.439091
433.502930;2668.195173
432.245117;2436.451254
430.987305;2634.118467
429.729492;2376.659705
428.470703;2530.540786
427.211914;2519.501946
425.953125;2585.906464
424.693359;2386.268014
423.434570;2547.934252
422.173828;2661.901270
420.914063;2593.310671
419.653320;2760.757183
418.392578;2638.638264
417.131836;2585.956845
415.870117;2574.917028
414.608398;2807.589124
413.345703;2923.276847
412.083984;2767.591521
410.821289;2918.870063
409.557617;3095.807785
408.294922;3112.361718
407.031250;3111.099245
405.767578;3455.995951
404.502930;3458.604571
403.238281;3619.379207
401.973633;3687.174350
400.708984;3940.695080
399.443359;4008.378896
398.177734;3931.838102
396.912109;4370.740668
395.645508;4357.322921
394.378906;4466.287009
393.112305;4316.690552
391.844727;4042.874367
390.577148;4078.853105
389.309570;3959.032038
388.041016;3742.665072
386.773438;3591.443614
385.503906;3657.047351
384.235352;3450.754604
382.965820;3331.220647
381.696289;3209.772626
380.426758;3369.893942
379.156250;3130.403929
377.885742;3302.270362
376.615234;3198.645584
375.343750;2984.931938
374.072266;2906.991730
372.800781;2974.555429
371.528320;3038.155260
370.255859;2930.781459
368.983398;2790.063907
367.709961;3018.626628
366.437500;2787.634663
365.163086;2782.493283
363.889648;2649.790380
362.615234;2917.402907
361.340820;2945.576956
360.066406;2748.210968
358.791016;2886.203377
357.515625;2900.640122
356.240234;2917.027063
354.963867;2823.690370
353.687500;2744.108560
352.411133;2764.434955
351.133789;2776.918575
349.856445;2810.925633
348.579102;2815.562573
347.300781;2738.028615
346.023438;2744.634306
344.744141;2721.904059
343.465820;2630.759749
342.186523;2709.698448
340.907227;2567.794372
339.627930;2664.289712
338.347656;2739.254777
337.067383;2636.493280
335.786133;2643.100924
334.505859;2774.610911
333.224609;2845.569141
331.942383;2742.876980
330.661133;2720.193608
329.378906;2600.029768
328.095703;2620.274130
326.813477;2798.365172
325.530273;2793.220863
324.247070;2634.191787
322.962891;2823.831657
321.678711;2787.529145
320.394531;2788.226632
319.110352;2693.566699
317.825195;2721.521998
316.540039;2908.960696
315.253906;2754.052715
313.968750;3030.822468
312.682617;2864.295347
311.395508;2913.544592
310.108398;2780.149305
308.821289;2757.528434
307.534180;2857.252288
306.246094;2807.441963
304.958008;2782.885545
303.669922;2799.088891
302.380859;2731.865481
301.092773;2909.047343
299.802734;2898.058306
298.513672;2772.699154
297.223633;2982.686680
295.933594;2777.923230
294.642578;2681.737905
293.351563;2748.277189
292.060547;2696.674872
290.769531;2767.048141
289.477539;2775.457542
288.185547;2797.404053
286.892578;2593.022439
285.599609;2676.884965
284.306641;2749.104914
283.013672;2736.238924
281.719727;2738.837780
280.425781;2915.314564
279.131836;2537.355801
277.836914;2993.796453
276.541992;2807.127729
275.247070;2771.097677
273.951172;2762.098876
272.655273;2681.723121
271.359375;2773.040726
270.062500;2754.403252
268.765625;2598.900544
267.468750;2792.316782
266.170898;2729.365832
264.873047;2774.322108
263.575195;2855.847721
262.277344;2654.292278
260.978516;2903.277852
259.678711;2699.880613
258.379883;2777.492162
257.080078;2680.018752
255.780273;2742.209403
254.479492;2669.783843
253.179688;2835.742073
251.877930;2734.500107
250.577148;2717.841150
249.275391;2733.842348
247.973633;2628.854288
246.671875;2752.378925
245.369141;2705.015865
244.066406;2722.918430
242.762695;2518.270215
241.459961;2701.153249
240.156250;2755.472807
238.851563;2805.930060
237.546875;2902.358992
236.242188;2604.020348
234.937500;2669.798889
233.631836;2718.306923
232.326172;2736.154802
231.020508;2677.423578
229.713867;2457.959933
228.407227;2638.486522
227.100586;2660.157642
225.792969;2616.794583
224.485352;2621.249883
223.177734;2614.233504
221.870117;2716.144858
220.561523;2653.700743
219.251953;2661.957802
217.943359;2849.710953
216.633789;2772.002190
215.324219;2562.632295
214.013672;2603.337595
212.703125;2577.250903
211.392578;2560.712062
210.081055;2448.839237
208.769531;2640.127545
207.458008;2419.653157
206.146484;2389.826230
204.833984;2531.456335
203.521484;2452.097182
202.208008;2426.087639
200.894531;2500.976532
199.581055;2585.343941
198.266602;2681.084398
196.953125;2771.069971
195.637695;3064.490114
194.323242;3040.261821
193.007813;2848.778644
191.692383;2661.187069
190.375977;2405.293736
189.060547;2417.333020
187.743164;2583.175039
186.426758;2486.951628
185.109375;2498.957709
183.791992;2505.264572
182.473633;2452.758934
181.156250;2440.105836
179.837891;2609.483011
178.518555;2581.629716
177.199219;2659.918025
175.879883;2597.958285
174.560547;2553.075694
173.240234;2714.636463
171.919922;2696.250943
170.598633;2708.159368
169.278320;2835.495527
167.956055;2817.089499
166.634766;3082.411010
165.312500;3037.476661
163.990234;3056.841141
162.667969;3367.266168
161.344727;3490.465608
160.021484;3815.741221
158.697266;4027.534411
157.373047;4456.366664
156.048828;5117.179386
154.724609;5677.640545
153.399414;6509.525532
152.074219;7589.998411
150.749023;9099.921484
149.422852;11384.010574
148.096680;14741.402397
146.769531;19105.346954
145.442383;26349.717294
144.115234;34025.620835
142.788086;40716.641565
141.459961;41963.521670
