1232.565430;6813.094238
1231.487305;6854.835449
1230.409180;6844.174316
1229.331055;6884.513184
1228.251953;6797.369629
1227.172852;6842.333496
1226.093750;6861.795898
1225.014648;6668.164063
1223.934570;6849.749023
1222.855469;6753.435059
1221.775391;6694.194824
1220.694336;6854.832520
1219.614258;6827.986816
1218.533203;6703.992188
1217.453125;6658.683594
1216.371094;6768.321777
1215.290039;6718.393066
1214.208984;6686.975098
1213.126953;6764.184082
1212.044922;6742.009766
1210.962891;6851.514648
1209.879883;6757.733887
1208.796875;6830.243652
1207.714844;6750.354980
1206.630859;6825.143066
1205.547852;6812.208984
1204.464844;6850.036621
1203.380859;6756.365723
1202.296875;6824.168945
1201.211914;6878.108398
1200.127930;6883.614258
1199.042969;6787.704590
1197.958008;6832.398438
1196.873047;6773.398926
1195.788086;6746.669922
1194.702148;6756.798340
1193.616211;6688.637695
1192.530273;6760.925781
1191.444336;6766.438965
1190.357422;6732.831543
1189.271484;6784.357422
1188.184570;6785.259766
1187.096680;6864.347656
1186.009766;6835.342285
1184.921875;6762.673340
1183.833984;6738.295410
1182.746094;6968.973633
1181.658203;6758.484863
1180.569336;6842.068359
1179.480469;6829.172363
1178.391602;6763.476563
1177.302734;6860.776855
1176.212891;6811.164063
1175.124023;6915.295410
1174.034180;6870.277832
1172.943359;6832.158691
1171.853516;6835.327637
1170.762695;6927.901367
1169.671875;6811.862793
1168.581055;6812.740234
1167.490234;6880.056641
1166.398438;6807.618652
1165.306641;7055.825195
1164.214844;6880.345215
1163.123047;7055.178711
1162.030273;6884.347656
1160.938477;6850.878906
1159.845703;7023.318848
1158.751953;6774.832031
1157.659180;6954.074707
1156.565430;6893.180176
1155.471680;6905.456543
1154.377930;6890.302734
1153.284180;6913.997070
1152.189453;7010.781250
1151.094727;6968.205566
1150.000000;6955.331055
1148.905273;6876.255859
1147.809570;6815.472168
1146.713867;6877.941406
1145.618164;6867.374512
1144.522461;6806.628906
1143.425781;6839.410156
